UID_01,BIOCHEMICAL,NCI_NAME,BROAD_NAME,FENLAND_METABOLON_NAME,FENLAND_BIOCRATES_NAME,ARIC_NAME1,ARIC_NAME2,UCLEB_NMR_NAME,SHANGHAI_CHD_NAME,HMDB_ID,HMDB_ID1,HMDB_ID2,CHEMICAL_ID,COMP_ID,PUBCHEM,CHEMSPIDER,CHEBI,INCHI,INCHIKEY,CAS,KEGG,SUPER_PATHWAY,SUB_PATHWAY,FLAG
COMP46742,X - 21668,x_21668,NA,X - 21668,NA,NA,X - 21668,NA,NA,NA,NA,NA,NA,46742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46743,X - 21669,x_21669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46898,X - 21729,x_21729,NA,X - 21729,NA,NA,X - 21729,NA,NA,NA,NA,NA,NA,46898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46902,X - 21733,x_21733,NA,NA,NA,NA,X - 21733,NA,NA,NA,NA,NA,NA,46902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46904,X - 21735,x_21735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46905,X - 21736,x_21736,NA,X - 21736,NA,NA,X - 21736,NA,NA,NA,NA,NA,NA,46905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46906,X - 21737,x_21737,NA,NA,NA,NA,X - 21737,NA,NA,NA,NA,NA,NA,46906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46908,X - 21739,x_21739,NA,X - 21739,NA,NA,X - 21739,NA,NA,NA,NA,NA,NA,46908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46909,X - 21740,x_21740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46923,X - 21752,x_21752,NA,X - 21752,NA,NA,X - 21752,NA,NA,NA,NA,NA,NA,46923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46928,X - 21755,x_21755,NA,NA,NA,NA,X - 21755,NA,NA,NA,NA,NA,NA,46928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46929,X - 21756,x_21756,NA,NA,NA,NA,X - 21756,NA,NA,NA,NA,NA,NA,46929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46930,X - 21757,x_21757,NA,NA,NA,NA,X - 21757,NA,NA,NA,NA,NA,NA,46930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46942,X - 21769,x_21769,NA,NA,NA,NA,X - 21769,NA,NA,NA,NA,NA,NA,46942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46947,X - 21774,x_21774,NA,NA,NA,NA,X - 21774,NA,NA,NA,NA,NA,NA,46947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46948,X - 21775,x_21775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46949,X - 21776,x_21776,NA,NA,NA,NA,X - 21776,NA,NA,NA,NA,NA,NA,46949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46961,X - 21785,x_21785,NA,X - 21785,NA,NA,X - 21785,NA,NA,NA,NA,NA,NA,46961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46964,X - 21788,x_21788,NA,NA,NA,NA,X - 21788,NA,NA,NA,NA,NA,NA,46964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46967,X - 21791,x_21791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46968,X - 21792,x_21792,NA,X - 21792,NA,NA,X - 21792,NA,NA,NA,NA,NA,NA,46968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46972,X - 21796,x_21796,NA,X - 21796,NA,NA,X - 21796,NA,NA,NA,NA,NA,NA,46972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46979,X - 21802,x_21802,NA,NA,NA,NA,X - 21802,NA,NA,NA,NA,NA,NA,46979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46980,X - 21803,x_21803,NA,X - 21803,NA,NA,X - 21803,NA,NA,NA,NA,NA,NA,46980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46984,X - 21807,x_21807,NA,X - 21807,NA,NA,NA,NA,NA,NA,NA,NA,NA,46984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46987,X - 21810,x_21810,NA,X - 21810,NA,NA,X - 21810,NA,NA,NA,NA,NA,NA,46987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46992,X - 21815,x_21815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46993,X - 21816,x_21816,NA,X - 21816,NA,NA,NA,NA,NA,NA,NA,NA,NA,46993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP46998,X - 21821,x_21821,NA,X - 21821,NA,NA,X - 21821,NA,NA,NA,NA,NA,NA,46998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47003,X - 21826,NA,NA,NA,NA,NA,X - 21826,NA,NA,NA,NA,NA,NA,47003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47006,X - 21829,x_21829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47007,X - 21830,x_21830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47008,X - 21831,x_21831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47011,X - 21834,x_21834,NA,NA,NA,NA,X - 21834,NA,NA,NA,NA,NA,NA,47011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47015,X - 21838,x_21838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47016,X - 21839,x_21839,NA,NA,NA,NA,X - 21839,NA,NA,NA,NA,NA,NA,47016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47017,X - 21840,x_21840,NA,NA,NA,NA,X - 21840,NA,NA,NA,NA,NA,NA,47017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47019,X - 21842,x_21842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47021,X - 21844,x_21844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47022,X - 21845,x_21845,NA,X - 21845,NA,NA,X - 21845,NA,NA,NA,NA,NA,NA,47022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47026,X - 21849,x_21849,NA,X - 21849,NA,NA,X - 21849,NA,NA,NA,NA,NA,NA,47026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47028,X - 21851,x_21851,NA,NA,NA,NA,X - 21851,NA,NA,NA,NA,NA,NA,47028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47072,X - 21892,x_21892,NA,X - 21892,NA,NA,X - 21892,NA,NA,NA,NA,NA,NA,47072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47073,X - 21893,x_21893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47205,X - 21959,x_21959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47281,X - 22035,x_22035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47348,X - 22102,x_22102,NA,NA,NA,NA,X - 22102,NA,NA,NA,NA,NA,NA,47348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47389,X - 22143,x_22143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47391,X - 22145,x_22145,NA,NA,NA,NA,X - 22145,NA,NA,NA,NA,NA,NA,47391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47393,X - 22147,x_22147,NA,X - 22147,NA,NA,X - 22147,NA,NA,NA,NA,NA,NA,47393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47409,X - 22154,x_22154,NA,NA,NA,NA,X - 22154,NA,NA,NA,NA,NA,NA,47409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47417,X - 22162,x_22162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47425,X - 22170,x_22170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47426,X - 22171,x_22171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47427,X - 22172,x_22172,NA,NA,NA,NA,X - 22172,NA,NA,NA,NA,NA,NA,47427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47428,X - 22173,x_22173,NA,NA,NA,NA,X - 22173,NA,NA,NA,NA,NA,NA,47428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47429,X - 22174,x_22174,NA,NA,NA,NA,X - 22174,NA,NA,NA,NA,NA,NA,47429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47492,X - 22235,x_22235,NA,NA,NA,NA,X - 22235,NA,NA,NA,NA,NA,NA,47492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47640,X - 22379,x_22379,NA,X - 22379,NA,NA,X - 22379,NA,NA,NA,NA,NA,NA,47640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47676,X - 22412,x_22412,NA,NA,NA,NA,X - 22412,NA,NA,NA,NA,NA,NA,47676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47678,X - 22414,x_22414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47679,X - 22415,x_22415,NA,NA,NA,NA,X - 22415,NA,NA,NA,NA,NA,NA,47679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47739,X - 22475,x_22475,NA,NA,NA,NA,X - 22475,NA,NA,NA,NA,NA,NA,47739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47771,X - 22507,x_22507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47772,X - 22508,x_22508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47773,X - 22509,x_22509,NA,NA,NA,NA,X - 22509,NA,NA,NA,NA,NA,NA,47773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47778,X - 22514,x_22514,NA,NA,NA,NA,X - 22514,NA,NA,NA,NA,NA,NA,47778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47779,X - 22515,x_22515,NA,X - 22515,NA,NA,X - 22515,NA,NA,NA,NA,NA,NA,47779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47780,X - 22516,x_22516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47781,X - 22517,x_22517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47782,X - 22518,x_22518,NA,NA,NA,NA,X - 22518,NA,NA,NA,NA,NA,NA,47782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47783,X - 22519,x_22519,NA,NA,NA,NA,X - 22519,NA,NA,NA,NA,NA,NA,47783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47784,X - 22520,x_22520,NA,NA,NA,NA,X - 22520,NA,NA,NA,NA,NA,NA,47784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47849,X - 22585,x_22585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47855,X - 22587,x_22587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47857,X - 22589,x_22589,NA,NA,NA,NA,X - 22589,NA,NA,NA,NA,NA,NA,47857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP47858,X - 22590,x_22590,NA,NA,NA,NA,X - 22590,NA,NA,NA,NA,NA,NA,47858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48018,X - 22716,x_22716,NA,NA,NA,NA,X - 22716,NA,NA,NA,NA,NA,NA,48018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48067,X - 22764,x_22764,NA,X - 22764,NA,NA,X - 22764,NA,NA,NA,NA,NA,NA,48067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48076,X - 22771,x_22771,NA,X - 22771,NA,NA,NA,NA,NA,NA,NA,NA,NA,48076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48080,X - 22775,x_22775,NA,NA,NA,NA,X - 22775,NA,NA,NA,NA,NA,NA,48080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48081,X - 22776,x_22776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48094,X - 22789,x_22789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48111,X - 22806,x_22806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48160,X - 22816,NA,NA,X - 22816,NA,NA,NA,NA,NA,NA,NA,NA,NA,48160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48166,X - 22821,x_22821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48168,X - 22822,NA,NA,X - 22822,NA,NA,NA,NA,NA,NA,NA,NA,NA,48168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48185,X - 22834,x_22834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48191,X - 22836,x_22836,NA,X - 22836,NA,NA,X - 22836,NA,NA,NA,NA,NA,NA,48191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48207,X - 22850,x_22850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48312,X - 22943,NA,NA,X - 22943,NA,NA,NA,NA,NA,NA,NA,NA,NA,48312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48470,X - 22996,x_22996,NA,NA,NA,NA,X - 22996,NA,NA,NA,NA,NA,NA,48470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48473,X - 22998,NA,NA,NA,NA,NA,X - 22998,NA,NA,NA,NA,NA,NA,48473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48475,X - 22999,x_22999,NA,NA,NA,NA,X - 22999,NA,NA,NA,NA,NA,NA,48475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48476,X - 23000,x_23000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48537,X - 23026,NA,NA,X - 23026,NA,NA,NA,NA,NA,NA,NA,NA,NA,48537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48570,X - 23046,NA,NA,X - 23046,NA,NA,NA,NA,NA,NA,NA,NA,NA,48570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48734,X - 23156,NA,NA,X - 23156,NA,NA,NA,NA,NA,NA,NA,NA,NA,48734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48771,X - 23157,x_23157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48773,X - 23159,x_23159,NA,NA,NA,NA,X - 23159,NA,NA,NA,NA,NA,NA,48773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48774,X - 23160,x_23160,NA,NA,NA,NA,X - 23160,NA,NA,NA,NA,NA,NA,48774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48825,X - 23168,x_23168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48888,X - 23192,x_23192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48889,X - 23193,x_23193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48892,X - 23196,x_23196,NA,X - 23196,NA,NA,NA,NA,NA,NA,NA,NA,NA,48892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48954,X - 23258,x_23258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48972,X - 23276,x_23276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48979,X - 23283,NA,NA,X - 23283,NA,NA,NA,NA,NA,NA,NA,NA,NA,48979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48989,X - 23291,x_23291,NA,NA,NA,NA,X - 23291,NA,NA,NA,NA,NA,NA,48989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48991,X - 23292,x_23292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48992,X - 23293,x_23293,NA,NA,NA,NA,X - 23293,NA,NA,NA,NA,NA,NA,48992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48993,X - 23294,x_23294,NA,NA,NA,NA,X - 23294,NA,NA,NA,NA,NA,NA,48993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48994,X - 23295,x_23295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48995,X - 23296,x_23296,NA,NA,NA,NA,X - 23296,NA,NA,NA,NA,NA,NA,48995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP48996,X - 23297,x_23297,NA,X - 23297,NA,NA,X - 23297,NA,NA,NA,NA,NA,NA,48996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49014_49704,X - 23314,x_23314,NA,X - 23314,NA,NA,NA,NA,NA,NA,NA,NA,NA,49014;49704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49228,X - 23369,x_23369,NA,X - 23369,NA,NA,X - 23369,NA,NA,NA,NA,NA,NA,49228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49239,X - 23379,NA,NA,NA,NA,NA,X - 23379,NA,NA,NA,NA,NA,NA,49239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49374,X - 23498,x_23498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49459,X - 23583,x_23583,NA,X - 23583,NA,NA,NA,NA,NA,NA,NA,NA,NA,49459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49461,X - 23585,x_23585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49462,X - 23586,NA,NA,X - 23586,NA,NA,NA,NA,NA,NA,NA,NA,NA,49462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49463,X - 23587,x_23587,NA,X - 23587,NA,NA,NA,NA,NA,NA,NA,NA,NA,49463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49464,X - 23588,x_23588,NA,X - 23588,NA,NA,NA,NA,NA,NA,NA,NA,NA,49464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49466,X - 23590,NA,NA,X - 23590,NA,NA,NA,NA,NA,NA,NA,NA,NA,49466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49469,X - 23593,x_23593,NA,X - 23593,NA,NA,NA,NA,NA,NA,NA,NA,NA,49469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49512,X - 23636,x_23636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49513,X - 23637,x_23637,NA,X - 23637,NA,NA,NA,NA,NA,NA,NA,NA,NA,49513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49515,X - 23639,x_23639,NA,X - 23639,NA,NA,NA,NA,NA,NA,NA,NA,NA,49515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49521,X - 23644,x_23644,NA,X - 23644,NA,NA,NA,NA,NA,NA,NA,NA,NA,49521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49526,X - 23649,x_23649,NA,X - 23649,NA,NA,NA,NA,NA,NA,NA,NA,NA,49526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49529,X - 23652,x_23652,NA,X - 23652,NA,NA,NA,NA,NA,NA,NA,NA,NA,49529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49532,X - 23655,x_23655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49536,X - 23659,x_23659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49543,X - 23666,x_23666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49546,X - 23669,x_23669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49556,X - 23679,x_23679,NA,X - 23679,NA,NA,NA,NA,NA,NA,NA,NA,NA,49556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49557,X - 23680,x_23680,NA,X - 23680,NA,NA,NA,NA,NA,NA,NA,NA,NA,49557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49562,X - 23685,x_23685,NA,NA,NA,NA,X - 23685,NA,NA,NA,NA,NA,NA,49562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49575,X - 23697,x_23697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49583,X - 23705,x_23705,NA,X - 23705,NA,NA,NA,NA,NA,NA,NA,NA,NA,49583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49627,X - 23729,x_23729,NA,X - 23729,NA,NA,NA,NA,NA,NA,NA,NA,NA,49627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49637,X - 23739,x_23739,NA,X - 23739,NA,NA,NA,NA,NA,NA,NA,NA,NA,49637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49647,X - 23749,x_23749,NA,X - 23749,NA,NA,NA,NA,NA,NA,NA,NA,NA,49647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49654,X - 23756,x_23756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49663,X - 23765,x_23765,NA,X - 23765,NA,NA,NA,NA,NA,NA,NA,NA,NA,49663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49675,X - 23776,x_23776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49679,X - 23780,x_23780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49681,X - 23782,x_23782,NA,X - 23782,NA,NA,NA,NA,NA,NA,NA,NA,NA,49681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49687,X - 23786,x_23786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49688,X - 23787,x_23787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49689,X - 23788,x_23788,NA,X - 23788,NA,NA,NA,NA,NA,NA,NA,NA,NA,49689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP49883,X - 23974,x_23974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP52025,X - 23997,x_23997,NA,X - 23997,NA,NA,NA,NA,NA,NA,NA,NA,NA,52025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP52049,X - 24020,x_24020,NA,X - 24020,NA,NA,NA,NA,NA,NA,NA,NA,NA,52049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP52052,X - 24023,x_24023,NA,X - 24023,NA,NA,NA,NA,NA,NA,NA,NA,NA,52052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP52053,X - 24024,x_24024,NA,X - 24024,NA,NA,NA,NA,NA,NA,NA,NA,NA,52053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP52061,X - 24032,NA,NA,X - 24032,NA,NA,NA,NA,NA,NA,NA,NA,NA,52061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP52062,X - 24033,NA,NA,X - 24033,NA,NA,NA,NA,NA,NA,NA,NA,NA,52062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP52067,X - 24038,NA,NA,X - 24038,NA,NA,NA,NA,NA,NA,NA,NA,NA,52067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMP52070,X - 24041,x_24041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
